3.8211 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
61.7505 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=333, pos=array([-0.22667635, -0.37377128]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7576 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=135, pos=array([ 0.04405682, -0.28885993]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7636 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=135, pos=array([ 0.28406554, -0.48011018]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7697 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=81, pos=array([0.13002386, 0.12168877]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7749 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=120, pos=array([-0.41053958, -0.44920415]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7810 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=167, pos=array([-0.29442975,  0.49810223]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7873 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=196, pos=array([0.39952398, 0.47820298]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7925 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=347, pos=array([-0.14616448, -0.14854871]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.7985 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=116, pos=array([-0.38724634,  0.37832819]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
61.8230 	DATA 	Keypress: space
61.8294 	DATA 	Mouse: Left button down, pos=(575,329)
61.8307 	DATA 	Mouse:  Left button up, pos=(575,329)
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	distr: autoDraw = True
61.9996 	EXP 	fixation: autoDraw = True
61.9996 	EXP 	target: autoDraw = True
63.0075 	EXP 	fixation: autoDraw = False
64.5413 	DATA 	Mouse: Left button down, pos=(710,549)
64.6067 	EXP 	New trial (rep=1, index=0): None
64.6128 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=145, pos=array([-0.17448584,  0.14400639]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6173 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=228, pos=array([0.11259041, 0.16602419]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6215 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=328, pos=array([-0.32585161,  0.31154684]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6259 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=269, pos=array([-0.01923664, -0.0646215 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6290 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=274, pos=array([ 0.02659087, -0.10267911]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6319 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([-0.34298015, -0.35479092]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6343 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=108, pos=array([-0.16199341,  0.34370942]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6365 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=134, pos=array([ 0.15238271, -0.11541907]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6385 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=247, pos=array([-0.04505001,  0.44180541]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6405 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=178, pos=array([-0.22572757, -0.15491047]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
64.6537 	EXP 	fixation: autoDraw = False
64.6537 	EXP 	target: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = False
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	distr: autoDraw = True
64.6537 	EXP 	fixation: autoDraw = True
64.6537 	EXP 	target: autoDraw = True
64.7576 	DATA 	Mouse:  Left button up, pos=(710,549)
65.6575 	EXP 	fixation: autoDraw = False
66.3143 	DATA 	Mouse: Left button down, pos=(434,278)
66.3329 	EXP 	New trial (rep=2, index=0): None
66.3370 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=33, pos=array([0.24285887, 0.12481224]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3402 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=204, pos=array([-0.00545707, -0.4968325 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3428 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=21, pos=array([-0.43129792, -0.06481193]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3450 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=149, pos=array([-0.25917688,  0.22436245]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3468 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=259, pos=array([-0.03804729,  0.35319485]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3490 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=225, pos=array([ 0.05071852, -0.07862867]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3507 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=186, pos=array([0.05950523, 0.22923862]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3523 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=148, pos=array([-0.05224911, -0.21691225]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3539 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=352, pos=array([-0.12395689,  0.38577437]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3560 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=122, pos=array([ 0.24087169, -0.08843733]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
66.3636 	EXP 	fixation: autoDraw = False
66.3636 	EXP 	target: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = False
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	distr: autoDraw = True
66.3636 	EXP 	fixation: autoDraw = True
66.3636 	EXP 	target: autoDraw = True
66.5341 	DATA 	Mouse:  Left button up, pos=(434,278)
67.3740 	EXP 	fixation: autoDraw = False
67.7245 	DATA 	Mouse: Left button down, pos=(786,565)
67.7334 	EXP 	New trial (rep=3, index=0): None
67.7385 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=202, pos=array([0.21077896, 0.00331949]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7428 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=108, pos=array([-0.00251402, -0.01183632]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7469 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=65, pos=array([0.3597766, 0.3333043]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7498 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=104, pos=array([ 0.45490246, -0.29428714]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7527 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=137, pos=array([-0.11715955, -0.15690081]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7549 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=146, pos=array([-0.13410421,  0.17930019]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
67.7583 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=246, pos=array([-0.31105748, -0.46592842]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
